,location,date,total_cases,new_cases,total_deaths,new_deaths
121638,United States,2021-06-13,33531515.0,5230.0,599285.0,104.0
121639,United States,2021-06-14,33543831.0,12316.0,599465.0,180.0
121640,United States,2021-06-15,33554681.0,10850.0,599799.0,334.0
121641,United States,2021-06-16,33567251.0,12570.0,600182.0,383.0
121642,United States,2021-06-17,33577885.0,10634.0,600499.0,317.0
121643,United States,2021-06-18,33599176.0,21291.0,601113.0,614.0
121644,United States,2021-06-19,33607600.0,8424.0,601288.0,175.0
121645,United States,2021-06-20,33612070.0,4470.0,601358.0,70.0
121646,United States,2021-06-21,33623765.0,11695.0,601623.0,265.0
121647,United States,2021-06-22,33634490.0,10725.0,601974.0,351.0
121648,United States,2021-06-23,33647534.0,13044.0,602373.0,399.0
121649,United States,2021-06-24,33661332.0,13798.0,602713.0,340.0
121650,United States,2021-06-25,33685609.0,24277.0,603236.0,523.0
121651,United States,2021-06-26,33694266.0,8657.0,603393.0,157.0
121652,United States,2021-06-27,33698535.0,4269.0,603463.0,70.0
121653,United States,2021-06-28,33713137.0,14602.0,603615.0,152.0
121654,United States,2021-06-29,33719856.0,6719.0,603952.0,337.0
121655,United States,2021-06-30,33736137.0,16281.0,604247.0,295.0
121656,United States,2021-07-01,33750712.0,14575.0,604533.0,286.0
121657,United States,2021-07-02,33780062.0,29350.0,604968.0,435.0
121658,United States,2021-07-03,33784714.0,4652.0,605050.0,82.0
121659,United States,2021-07-04,33788490.0,3776.0,605088.0,38.0
121660,United States,2021-07-05,33797298.0,8808.0,605210.0,122.0
121661,United States,2021-07-06,33820686.0,23388.0,605523.0,313.0
121662,United States,2021-07-07,33843255.0,22569.0,605844.0,321.0
121663,United States,2021-07-08,33862417.0,19162.0,606092.0,248.0
121664,United States,2021-07-09,33909853.0,47436.0,606554.0,462.0
121665,United States,2021-07-10,33918200.0,8347.0,606637.0,83.0
121666,United States,2021-07-11,33929291.0,11091.0,606746.0,109.0
121667,United States,2021-07-12,33963024.0,33733.0,606985.0,239.0
121668,United States,2021-07-13,33989334.0,26310.0,607344.0,359.0
121669,United States,2021-07-14,34022426.0,33092.0,607676.0,332.0
121670,United States,2021-07-15,34052220.0,29794.0,608002.0,326.0
121671,United States,2021-07-16,34129599.0,77379.0,608360.0,358.0
121672,United States,2021-07-17,34141364.0,11765.0,608427.0,67.0
121673,United States,2021-07-18,34161265.0,19901.0,608600.0,173.0
121674,United States,2021-07-19,34213835.0,52570.0,608800.0,200.0
121675,United States,2021-07-20,34254290.0,40455.0,609092.0,292.0
121676,United States,2021-07-21,34304778.0,50488.0,609444.0,352.0
121677,United States,2021-07-22,34359576.0,54798.0,609738.0,294.0
121678,United States,2021-07-23,34478765.0,119189.0,610298.0,560.0
121679,United States,2021-07-24,34503827.0,25062.0,610417.0,119.0
121680,United States,2021-07-25,34529226.0,25399.0,610502.0,85.0
121681,United States,2021-07-26,34616249.0,87023.0,610767.0,265.0
121682,United States,2021-07-27,34684737.0,68488.0,611216.0,449.0
121683,United States,2021-07-28,34753898.0,69161.0,611597.0,381.0
121684,United States,2021-07-29,34833488.0,79590.0,611924.0,327.0
121685,United States,2021-07-30,35021393.0,187905.0,612797.0,873.0
121686,United States,2021-07-31,35052864.0,31471.0,612950.0,153.0
121687,United States,2021-08-01,35096525.0,43661.0,613163.0,213.0
121688,United States,2021-08-02,35217305.0,120780.0,613524.0,361.0
121689,United States,2021-08-03,35320125.0,102820.0,614107.0,583.0
121690,United States,2021-08-04,35417070.0,96945.0,614640.0,533.0
121691,United States,2021-08-05,35527794.0,110724.0,615144.0,504.0
121692,United States,2021-08-06,35782952.0,255158.0,616298.0,1154.0
121693,United States,2021-08-07,35831750.0,48798.0,616546.0,248.0
121694,United States,2021-08-08,35858351.0,26601.0,616660.0,114.0
121695,United States,2021-08-09,36039663.0,181312.0,617166.0,506.0
121696,United States,2021-08-10,36160726.0,121063.0,618031.0,865.0
121697,United States,2021-08-11,36316842.0,156116.0,618810.0,779.0
121698,United States,2021-08-12,36458917.0,142075.0,619822.0,1012.0
121699,United States,2021-08-13,36688753.0,229836.0,620878.0,1056.0
121700,United States,2021-08-14,36737733.0,48980.0,621132.0,254.0
121701,United States,2021-08-15,36779528.0,41795.0,621308.0,176.0
121702,United States,2021-08-16,36999708.0,220180.0,622361.0,1053.0
121703,United States,2021-08-17,37151975.0,152267.0,623388.0,1027.0
121704,United States,2021-08-18,37310709.0,158734.0,624563.0,1175.0
121705,United States,2021-08-19,37467846.0,157137.0,626344.0,1781.0
121706,United States,2021-08-20,37713559.0,245713.0,627822.0,1478.0
121707,United States,2021-08-21,37779561.0,66002.0,628358.0,536.0
121708,United States,2021-08-22,37815572.0,36011.0,628528.0,170.0
121709,United States,2021-08-23,38053695.0,238123.0,629913.0,1385.0
121710,United States,2021-08-24,38210491.0,156796.0,631335.0,1422.0
121711,United States,2021-08-25,38380283.0,169792.0,632825.0,1490.0
121712,United States,2021-08-26,38564797.0,184514.0,635045.0,2220.0
121713,United States,2021-08-27,38807873.0,243076.0,636766.0,1721.0
121714,United States,2021-08-28,38868540.0,60667.0,637386.0,620.0
121715,United States,2021-08-29,38910694.0,42154.0,637656.0,270.0
121716,United States,2021-08-30,39170746.0,260052.0,639420.0,1764.0
121717,United States,2021-08-31,39341669.0,170923.0,640863.0,1443.0
121718,United States,2021-09-01,39543669.0,202000.0,642897.0,2034.0
121719,United States,2021-09-02,39719542.0,175873.0,645849.0,2952.0
121720,United States,2021-09-03,39954441.0,234899.0,647816.0,1967.0
121721,United States,2021-09-04,40018916.0,64475.0,648422.0,606.0
121722,United States,2021-09-05,40059226.0,40310.0,648801.0,379.0
121723,United States,2021-09-06,40134444.0,75218.0,649390.0,589.0
121724,United States,2021-09-07,40411568.0,277124.0,651523.0,2133.0
121725,United States,2021-09-08,40593855.0,182287.0,653801.0,2278.0
121726,United States,2021-09-09,40753706.0,159851.0,657082.0,3281.0
121727,United States,2021-09-10,40981560.0,227854.0,659511.0,2429.0
121728,United States,2021-09-11,41045856.0,64296.0,660284.0,773.0
121729,United States,2021-09-12,41081738.0,35882.0,660596.0,312.0
121730,United States,2021-09-13,41342565.0,260827.0,662789.0,2193.0
121731,United States,2021-09-14,41487643.0,145078.0,664715.0,1926.0
121732,United States,2021-09-15,41658955.0,171312.0,667478.0,2763.0
121733,United States,2021-09-16,41813910.0,154955.0,670937.0,3459.0
121734,United States,2021-09-17,42022016.0,208106.0,673382.0,2445.0
121735,United States,2021-09-18,42078792.0,56776.0,674296.0,914.0
121736,United States,2021-09-19,42115136.0,36344.0,674617.0,321.0
121737,United States,2021-09-20,42316948.0,201812.0,676966.0,2349.0
121738,United States,2021-09-21,42438221.0,121273.0,679314.0,2348.0
121739,United States,2021-09-22,42570666.0,132445.0,682158.0,2844.0
121740,United States,2021-09-23,42696525.0,125859.0,685423.0,3265.0
121741,United States,2021-09-24,42872923.0,176398.0,687902.0,2479.0
121742,United States,2021-09-25,42919678.0,46755.0,688647.0,745.0
121743,United States,2021-09-26,42952572.0,32894.0,689159.0,512.0
121744,United States,2021-09-27,43137633.0,185061.0,691524.0,2365.0
121745,United States,2021-09-28,43247269.0,109636.0,693687.0,2163.0
121746,United States,2021-09-29,43370567.0,123298.0,696280.0,2593.0
121747,United States,2021-09-30,43481192.0,110625.0,699061.0,2781.0
121748,United States,2021-10-01,43638676.0,157484.0,701176.0,2115.0
121749,United States,2021-10-02,43677382.0,38706.0,701897.0,721.0
121750,United States,2021-10-03,43703970.0,26588.0,702365.0,468.0
121751,United States,2021-10-04,43873215.0,169245.0,704386.0,2021.0
121752,United States,2021-10-05,43968483.0,95268.0,706283.0,1897.0
121753,United States,2021-10-06,44079848.0,111365.0,708888.0,2605.0
121754,United States,2021-10-07,44179958.0,100110.0,711343.0,2455.0
121755,United States,2021-10-08,44310589.0,130631.0,713145.0,1802.0
121756,United States,2021-10-09,44338046.0,27457.0,713475.0,330.0
121757,United States,2021-10-10,44361254.0,23208.0,713888.0,413.0
121758,United States,2021-10-11,44477504.0,116250.0,715034.0,1146.0
121759,United States,2021-10-12,44583815.0,106311.0,717355.0,2321.0
121760,United States,2021-10-13,44705283.0,121468.0,720531.0,3176.0
121761,United States,2021-10-14,44791427.0,86144.0,722615.0,2084.0
121762,United States,2021-10-15,44905300.0,113873.0,724384.0,1769.0
121763,United States,2021-10-16,44937003.0,31703.0,724813.0,429.0
121764,United States,2021-10-17,44955672.0,18669.0,725193.0,380.0
121765,United States,2021-10-18,45072243.0,116571.0,726942.0,1749.0
121766,United States,2021-10-19,45153507.0,81264.0,729030.0,2088.0
121767,United States,2021-10-20,45242282.0,88775.0,732169.0,3139.0
121768,United States,2021-10-21,45322443.0,80161.0,734090.0,1921.0
121769,United States,2021-10-22,45421275.0,98832.0,735921.0,1831.0
121770,United States,2021-10-23,45447586.0,26311.0,736359.0,438.0
121771,United States,2021-10-24,45463901.0,16315.0,736511.0,152.0
121772,United States,2021-10-25,45568730.0,104829.0,737914.0,1403.0
121773,United States,2021-10-26,45648701.0,79971.0,739453.0,1539.0
121774,United States,2021-10-27,45748395.0,99694.0,741945.0,2492.0
121775,United States,2021-10-28,45826523.0,78128.0,743721.0,1776.0
121776,United States,2021-10-29,45923884.0,97361.0,745377.0,1656.0
121777,United States,2021-10-30,45953186.0,29302.0,745668.0,291.0
121778,United States,2021-10-31,45970785.0,17599.0,745832.0,164.0
121779,United States,2021-11-01,46091924.0,121139.0,747033.0,1201.0
